-1206.71076716,-93.7893524735,-126.831423857,
-1206.28546592,-93.5264623977,-126.741442323,
-1205.00400119,-92.7348463049,-126.47044298,
-1203.71426522,-91.938867873,-126.197879926,
-1202.41634834,-91.1385997135,-125.923776825,
-1201.11034091,-90.3341144571,-125.648157351,
-1199.78800471,-89.5203611169,-125.369289356,
-1198.45389717,-88.7001725519,-125.08814137,
-1197.11191996,-87.8759686619,-124.805541244,
-1195.76216463,-87.0478231846,-124.521513014,
-1194.40168119,-86.21394606,-124.235441372,
-1193.02400981,-85.3704061885,-123.945975705,
-1191.63878906,-84.523133717,-123.655148477,
-1190.24611159,-83.6722034,-123.362984063,
-1188.84607003,-82.817689949,-123.069506827,
-1187.42597631,-81.9518769563,-122.772064924,
-1185.9983728,-81.0824455285,-122.473293984,
-1184.56364272,-80.2096480346,-122.173279366,
-1183.12187968,-79.3335600799,-121.872045733,
-1181.66134133,-78.4470738386,-121.567147459,
-1180.19225987,-77.556435653,-121.260729705,
-1178.7163905,-76.6627310056,-120.953164309,
-1177.23382766,-75.7660362967,-120.644476204,
-1175.73182464,-74.85867052,-120.332019424,
-1174.22221399,-73.9478203783,-120.018265289,
-1172.70616231,-73.034210971,-119.703462008,
-1171.18228932,-72.1170312941,-119.387328687,
-1169.63932435,-71.189529126,-119.067535831,
-1168.09017711,-70.2595043892,-118.746769285,
-1166.53494365,-69.3270349215,-118.425054476,
-1164.96774738,-68.3886218414,-118.101182534,
-1163.3859201,-67.4427037842,-117.774611749,
-1161.79827246,-66.4945842517,-117.447170281,
-1160.20490106,-65.5443415869,-117.11888374,
-1158.59349347,-64.584662781,-116.787223413,
-1156.97387591,-63.6214439858,-116.454223411,
-1155.34880733,-62.6563516904,-116.120457987,
-1153.71305565,-61.6863037594,-115.784859331,
-1152.06193533,-60.7085598433,-115.446476266,
-1150.40564275,-59.7291977167,-115.107409258,
-1148.74427555,-58.7482966315,-114.767684254,
-1147.06269075,-57.75694903,-114.424213149,
-1145.37567047,-56.7639204923,-114.080029299,
-1143.68386083,-55.7696143322,-113.735270912,
-1141.97644313,-54.7677026275,-113.387741016,
-1140.2592148,-53.7616350363,-113.038632619,
-1138.53748819,-52.7545566111,-112.689034912,
-1136.80355648,-51.7419879953,-112.337390239,
-1135.05666336,-50.7235329422,-111.983557236,
-1133.30556876,-49.7043392092,-111.629321902,
-1131.54446,-48.6810511793,-111.273515361,
-1129.76846922,-47.6508847643,-110.91516544,
-1127.98857933,-46.6202570912,-110.556501889,
-1126.19965024,-45.5862193206,-110.196495861,
-1124.39515296,-44.5450424012,-109.833844542,
-1122.58706442,-43.5036868038,-109.470969987,
-1120.7696932,-42.4589030569,-109.106736918,
-1118.93730481,-41.4074414702,-108.740007633,
-1117.10163832,-40.3560888225,-108.373147166,
-1115.25522646,-39.3005989081,-108.004670171,
-1113.39558667,-38.239603663,-107.634094336,
-1111.53298711,-37.1790098758,-107.263480998,
-1109.65696117,-36.1128916387,-106.890754475,
-1107.77073416,-35.0431390747,-106.516571552,
-1105.88187066,-33.9740852416,-106.14244639,
-1103.97568412,-32.8974565852,-105.765476647,
-1102.06355853,-31.8197484958,-105.3879342,
-1100.14749607,-30.742124802,-105.01022471,
-1098.21225965,-29.6560619408,-104.629352206,
-1096.27494862,-28.5712256574,-104.248705941,
-1094.32765326,-27.4832200103,-103.866738349,
-1092.36763154,-26.3905709826,-103.482926099,
-1090.40587265,-25.299459416,-103.099439893,
-1088.4268741,-24.2013050565,-102.713254742,
-1086.44282479,-23.1029442319,-102.326773403,
-1084.45238897,-22.0036784603,-101.93974639,
-1082.44624205,-20.8984140413,-101.550371533,
-1080.43894731,-19.795241532,-101.161500019,
-1078.41586127,-18.6861560169,-100.770299729,
-1076.38692527,-17.5766824597,-100.378717852,
-1074.35143318,-16.4664822068,-99.9866307363,
-1072.30107627,-15.3510840645,-99.5924497171,
-1070.25017806,-14.2383491274,-99.1989549647,
-1068.18117786,-13.1187980028,-98.8027802277,
-1066.10935187,-12.0007809723,-98.4068821034,
-1064.02702366,-10.8802032664,-98.0098020596,
-1061.93451871,-9.75731248965,-97.6116217487,
-1059.8384243,-8.6357072981,-97.2136162935,
-1057.72550169,-7.50836533528,-96.8132794019,
-1055.61292945,-6.38453437669,-96.4139001279,
-1053.48214217,-5.25439102615,-96.0119694104,
-1051.34969948,-4.12681064325,-95.610648071,
-1049.2043008,-2.99587208836,-95.2078153234,
-1047.05227869,-1.8649981824,-94.8046879812,
-1044.89185852,-0.733323220933,-94.4009502527,
-1042.72056113,0.400373345688,-93.9961576398,
-1040.54471763,1.53270752666,-93.5915172394,
-1038.35446244,2.66874069032,-93.1852048368,
-1036.16280281,3.80163756593,-92.7796696236,
-1033.95392082,4.93950583368,-92.3719877378,
-1031.74752639,6.07284857264,-91.9658898731,
-1029.52476336,7.21203480761,-91.5579509834,
-1027.30709055,8.34598786205,-91.1521631954,
-1025.07290906,9.48565650731,-90.7445666047,
-1022.84354465,10.6201070878,-90.3391106503,
-1020.59847038,11.7596615056,-89.9320535454,
-1018.3578401,12.89405705,-89.5271110767,
-1016.10158558,14.0333008721,-89.1206467073,
-1013.85012864,15.1670727441,-88.7164065179,
-1011.58241968,16.3057850013,-88.3105974161,
-1009.31962593,17.43882392,-87.9070819313,
-1007.04116537,18.576282456,-87.5021738811,
-1004.76626672,19.7085835284,-87.0993672281,
-1002.4780439,20.8439188294,-86.6956616491,
-1000.19080005,21.9751946976,-86.2936510798,
-997.893305962,23.1077756347,-85.8913640487,
-995.593493319,24.2377104262,-85.4902474682,
-993.287232495,25.3668892259,-85.0896026237,
-990.974645113,26.4951375162,-84.6894889562,
-988.660135493,27.6202497592,-84.2907175525,
-986.334585968,28.7464355463,-83.8917271032,
-984.011747601,29.8670868815,-83.4949616183,
-981.673679111,30.9905158965,-83.0973328611,
-979.337351047,32.108650788,-82.7018347631,
-976.992321117,33.2262408357,-82.3066969489,
-974.64235879,34.3405588997,-81.912644497,
-972.29091807,35.4490667535,-81.5203398719,
-969.927186599,36.5565830051,-81.1279782464,
-967.564795981,37.6567805672,-80.737933075,
-965.192315454,38.7547145812,-80.3483059423,
-962.815733972,39.8475491214,-79.9601634014,
-960.438267645,40.9337390116,-79.5740920385,
-958.047436992,42.0186792554,-79.1880496211,
-955.656999277,43.0961493957,-78.8043929762,
-953.26048786,44.1688662191,-78.4220928299,
-950.855469272,45.237728378,-78.0408045321,
-948.450242961,46.2990053235,-77.6619531737,
-946.035913281,47.3563743761,-77.2841318366,
-943.615834547,48.408229814,-76.9079533062,
-941.194971715,49.4523288165,-76.5342822095,
-938.764132903,50.492372866,-76.1616895667,
-936.328212015,51.526131869,-75.791033589,
-933.890959896,52.5519027668,-75.4229761865,
-931.445002674,53.5725424791,-75.0564042162,
-928.992558386,54.5869452585,-74.691743429,
-926.53827005,55.5930636439,-74.3297942726,
-924.078664997,56.592119029,-73.9700764886,
-921.609127197,57.5857275207,-73.6119458311,
-919.137271977,58.5706868183,-73.2566629522,
-916.66283052,59.5469314847,-72.904253802,
-914.178486272,60.5170706176,-72.5536722267,
-911.688659666,61.4791753939,-72.2056790883,
-909.195832543,62.4321019573,-71.860728656,
-906.699754521,63.3757485237,-71.5188585554,
-904.193465351,64.3124534326,-71.179111503,
-901.682035117,65.2400961744,-70.8423355468,
-899.167009589,66.1578901554,-70.5088436609,
-896.648161885,67.065694254,-70.1786860673,
-894.122966731,67.9641587906,-69.8515831971,
-891.588982567,68.8538562356,-69.5272797528,
-889.050911957,69.7328853835,-69.2065504311,
-886.508556529,70.601063519,-68.8894587518,
-883.96172542,71.4581964908,-68.5760718088,
-881.410235783,72.3040785176,-68.2664603343,
-878.849093826,73.1400380634,-67.9600337751,
-876.282926022,73.9642617289,-67.6575427086,
-873.711976946,74.776381777,-67.3591237749,
-871.136099935,75.5761490586,-67.0648615879,
-868.555158298,76.3633024897,-66.7748445135,
-865.969025786,77.1375690218,-66.4891646861,
-863.377587041,77.898663648,-66.2079180146,
-860.780201183,78.6464425568,-65.9311346898,
-858.175219813,79.3810235792,-65.6587208444,
-855.565002184,80.1013824798,-65.3911012967,
-852.949476117,80.807193664,-65.1283850627,
-850.328581713,81.4981205033,-64.8706846798,
-847.702271674,82.1738156121,-64.6181161326,
-845.07051158,82.8339211787,-64.3707987619,
-842.433280139,83.4780693569,-64.1288551561,
-839.790569394,84.1058827179,-63.8924110242,
-837.142384884,84.7169747677,-63.6615950498,
-834.488745766,85.3109505303,-63.4365387236,
-831.829684879,85.8874072004,-63.2173761567,
-829.165248758,86.4459348666,-63.004243871,
-826.495497589,86.9861173077,-62.7972805677,
-823.820505104,87.507532862,-62.5966268734,
-821.140358408,88.0097553725,-62.4024250626,
-818.455157748,88.4923552063,-62.2148187572,
-815.765016203,88.9549003498,-62.0339526017,
-813.070059307,89.3969575793,-61.8599719163,
-810.368522441,89.8184073522,-61.6928302714,
-807.661778958,90.2185829115,-61.5328045374,
-804.950507546,90.5969615229,-61.3800939914,
-802.234892871,90.9531117951,-61.2348451128,
-799.515129277,91.2866083826,-61.0972029074,
-796.791419906,91.5970336006,-60.9673104164,
-794.063975744,91.883979094,-60.8453082068,
-791.330025935,92.1473797615,-60.7310694359,
-788.59198742,92.3865526836,-60.624934792,
-785.850835401,92.6010367991,-60.5271021382,
-783.106817444,92.7904765029,-60.4376986012,
-780.35960231,92.9545806213,-60.3567989385,
-777.606330118,93.0932348315,-60.2842765242,
-774.850960207,93.2058223161,-60.2205478897,
-772.093753502,93.2920717248,-60.1657161245,
-769.333256868,93.3518144958,-60.1197513174,
-766.568680705,93.3848277369,-60.0826761485,
-763.803105668,93.3907774841,-60.0547809811,
-761.036143874,93.3695237895,-60.0360915357,
-758.26480598,93.3209636717,-60.0264590537,
-755.493311026,93.2449109587,-60.0262067107,
-752.720808736,93.1413166329,-60.0353046403,
-749.945276317,93.0101139238,-60.0536507214,
-747.170373229,92.8513437771,-60.0814754052,
-744.393800186,92.6650070698,-60.1186393944,
-741.616568846,92.4512042985,-60.1651878925,
-738.840212268,92.2101377589,-60.2211739933,
-736.06177385,91.9418338485,-60.2864036325,
-733.285071765,91.6467260928,-60.3610179183,
-730.507357158,91.3249160838,-60.4448139028,
-727.730858684,90.9768839723,-60.5378167902,
-724.954651655,90.6029358781,-60.6398882337,
-722.179206701,90.2035373335,-60.7509401766,
-719.40486235,89.7792032403,-60.8708626469,
-716.631160988,89.3304147939,-60.9994998871,
-713.858984402,88.857855487,-61.136733826,
-711.087529494,88.3620617881,-61.282369082,
-708.317734915,87.8438378774,-61.4362593923,
-705.548823074,87.3038117861,-61.5981853663,
-702.781483773,86.742805249,-61.7679890342,
-700.015244038,86.161074077,-61.945662587,
-697.250588377,85.5588289031,-62.1313169338,
-694.48736815,84.9361895764,-62.3250429234,
-691.725687535,84.2933242318,-62.5269371525,
-688.965809643,83.6304402481,-62.7370978579,
-686.207357937,82.9476358443,-62.955606407,
-683.451109558,82.2452359063,-63.1825679799,
-680.696112168,81.5232374924,-63.4180495694,
-677.943624431,80.7820883324,-63.6621594463,
-675.192395753,80.0217284077,-63.9149584692,
-672.44360764,79.2426187569,-64.176546175,
-669.696584817,78.4448292904,-64.446991109,
-666.951645666,77.6286555381,-64.7263742094,
-664.208984382,76.7943780334,-65.0147713023,
-661.468009371,75.9420936455,-65.3122505194,
-658.729628466,75.0722745705,-65.6188880322,
-655.992896619,74.1849385178,-65.9347481109,
-653.258562062,73.2805399105,-66.2598998314,
-650.526432058,72.3593014663,-66.5944066966,
-647.796172856,71.4214093274,-66.9383325821,
-645.068458953,70.4673358315,-67.2917352277,
-642.342476835,69.4971445094,-67.6546783635,
